Object type;Object class;Region;Sector;Star name;System;Planet;X;Y;Z;Planet link;Region link;Sector Link;System link;Grid;technicalId
Star;;Outer Rim;Zuma sector, Inner Zuma, Moddell sector, Inner Moddell systems;Kuna's Tooth;Kuna's Tooth system;Kuna's Tooth;-334.943;-691.396;;http://starwars.wikia.com/wiki/Kuna%27s_Tooth;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Inner_Zuma_Region;https://starwars.fandom.com/wiki/Zuma_sector, https://starwars.fandom.com/wiki/Inner_Zuma_Region, https://starwars.fandom.com/wiki/Moddell_sector/Legends;;H-16;309
Star;;Outer Rim;Gordian Reach;;Kushibah system;Kushibah;486.027;462.297;;http://starwars.wikia.com/wiki/Kushibah;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Gordian_Reach;https://starwars.fandom.com/wiki/Kushibah_system;P-5;573
Star;;Outer Rim;Clacis Sector;;Kwevron system;Kwevron;-34.54;537.063;;http://starwars.wikia.com/wiki/Kwevron;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Clacis_sector;https://starwars.fandom.com/wiki/Kwevron_system;K-4;671
Star;// red giant;Outer Rim;Suolriep Sector;Er'Dox Kaan;Laboi system;Laboi II;730.602;132.707;;http://starwars.wikia.com/wiki/Laboi_II;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Suolriep_sector;https://starwars.fandom.com/wiki/Laboi_system;S-8;2143
Star;;Outer Rim;Gordian Reach;;Ladarra system;Ladarra;453.565;414.227;;http://starwars.wikia.com/wiki/Ladarra;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Gordian_Reach;https://starwars.fandom.com/wiki/Ladarra_system;P-5;577
Star;G3 V;Outer Rim;Wyl Sector;;Lafra system;Lafra;680.187;575.942;;http://starwars.wikia.com/wiki/Lafra;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Wyl_sector;https://starwars.fandom.com/wiki/Lafra_system;R-4;759
Star;;Outer Rim;Raioballo Sector;;Lah'mu system;Lah'mu;19.345;596.411;;http://starwars.wikia.com/wiki/Lah%27mu;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Raioballo_sector;https://starwars.fandom.com/wiki/Lah%27mu_system;L-4;2063
Star;;Outer Rim;The Periphery;;Lant system;Lant;764.624;107.602;;http://starwars.wikia.com/wiki/Lant;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Periphery;https://starwars.fandom.com/wiki/Lant_system;S-8;927
Star;;Outer Rim;The Centrality;;Lekua system;Lekua V;874.436;139.199;;https://starwars.fandom.com/wiki/Lekua_V;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Centrality;https://starwars.fandom.com/wiki/Lekua_system;T-8;903
Star;;Outer Rim;Cademimu Sector;;Lenico system;Lenico IV;62.809;386.906;;https://starwars.fandom.com/wiki/Lenico_IV;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Cademimu_sector;https://starwars.fandom.com/wiki/Lenico_system;L-6;2083
Star;;Outer Rim Territories, Tion Cluster;Allied Tion Sector;Lianna;Lianna system;Lianna, Adinai;704.624;371.071;;http://starwars.wikia.com/wiki/Lianna, https://starwars.fandom.com/wiki/Adinai;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Tion_Cluster/Legends;http://starwars.wikia.com/wiki/Allied_Tion_sector;https://starwars.fandom.com/wiki/Lianna_system;S-6;796
Star;;Outer Rim;Koradin Sector;;Lipsec system ;Lipsec;-275.842;-866.091;;http://starwars.wikia.com/wiki/Lipsec;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Koradin_sector;https://starwars.fandom.com/wiki/Lipsec_system;I-18;275
Star;;Outer Rim Territories, The Slice;Baxel Sector;;Lirra system;Lirra;905.238;-213.622;;http://starwars.wikia.com/wiki/Lirra;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/The_Slice/Legends;http://starwars.wikia.com/wiki/Baxel_sector;https://starwars.fandom.com/wiki/Lirra_system;U-12;955
Star;;Outer Rim;Kwymar Sector;;Listehol system;Listehol;535.265;591.323;;http://starwars.wikia.com/wiki/Listehol;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Kwymar_sector;https://starwars.fandom.com/wiki/Listehol_system;Q-4;748
Star;;Outer Rim;Gordian Reach;;Little Capella system;Little Capella;559.828;361.939;;http://starwars.wikia.com/wiki/Little_Capella;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Gordian_Reach;https://starwars.fandom.com/wiki/Little_Capella_system;Q-6;617
Star;;Outer Rim;Kessel Sector;;Little Kessel system;Little Kessel;863.457;-21.07;;http://starwars.wikia.com/wiki/Little_Kessel;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Kessel_sector;https://starwars.fandom.com/wiki/Little_Kessel_system;T-10;1000
Star;;Outer Rim;Tion Hegemony;;Livien system;Livien;718.011;403.217;;http://starwars.wikia.com/wiki/Livien;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Tion_Hegemony;https://starwars.fandom.com/wiki/Livien_system;S-5;776
Star;;Outer Rim;Karthakk Sector;;Llanic system;Llanic;527.425;-695.681;;http://starwars.wikia.com/wiki/Llanic;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Karthakk_sector;https://starwars.fandom.com/wiki/Llanic_system;Q-16;469
Star;;Outer Rim;Aparo Sector;;Lo'Uran system;Lo'Uran;683.579;622.181;;http://starwars.wikia.com/wiki/Lo'Uran;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Aparo_sector;https://starwars.fandom.com/wiki/Lo%27Uran_system;R-3;522
Star;;Outer Rim;Belderone Sector;;Lola Sayu system;Lola Sayu;637.665;358.748;;http://starwars.wikia.com/wiki/Lola_Sayu;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Belderone_sector;https://starwars.fandom.com/wiki/Lola_Sayu_system;R-6;2038
Star;;Outer Rim;Sith Worlds;;Loro Babis system;Athiss;616.739;526.353;;http://starwars.wikia.com/wiki/Athiss;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Sith_Worlds;https://starwars.fandom.com/wiki/Loro_Babis_system;R-4;726
Star;;Outer Rim;Allied Tion Sector;;Lorrad system;Lorrad;723.984;381.428;;https://starwars.fandom.com/wiki/Lorrad;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Allied_Tion_sector;https://starwars.fandom.com/wiki/Lorrad_system;S-6;3451
Star;;Outer Rim;Kanz Sector;;Lorrd system;Lorrd;274.573;544.303;;http://starwars.wikia.com/wiki/Lorrd;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Kanz_sector;https://starwars.fandom.com/wiki/Lorrd_system;N-4;843
Star;// Yellow-white;Outer Rim;Dominus Sector;Lothal;Lothal system;Lothal;934.763;286.534;;http://starwars.wikia.com/wiki/Lothal;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Dominus_sector;https://starwars.fandom.com/wiki/Lothal_system;U-7;2045
Star;// Yellow-white;Outer Rim;Wazta Sector;Lotho;Lotho Minor system;Lotho Minor;-210.993;-792.941;;http://starwars.wikia.com/wiki/Lotho_Minor;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Wazta_sector;https://starwars.fandom.com/wiki/Lotho_Minor_system/Legends;I-17;2130
Star;;Outer Rim;Corporate Sector;Lucaya;Lucaya system;Ession;730.013;593.089;;http://starwars.wikia.com/wiki/Ession;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Corporate_Sector;https://starwars.fandom.com/wiki/Lucaya_system;S-4;568
Star;;Outer Rim;Nuiri Sector;;Lucazec system;Lucazec;563.935;328.817;;http://starwars.wikia.com/wiki/Lucazec;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Nuiri_sector;https://starwars.fandom.com/wiki/Lucazec_system;Q-6;812
Star;;Outer Rim;Aparo Sector;;Lur system;Lur;671.775;595.847;;http://starwars.wikia.com/wiki/Lur;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Aparo_sector;https://starwars.fandom.com/wiki/Lur_system;R-4;572
Star;;Outer Rim Territories, Greater Javin;Yarith Sector;;Lutrillia system;Lutrillia;-109.35;-843.916;;http://starwars.wikia.com/wiki/Lutrillia;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Greater_Javin/Legends;https://starwars.fandom.com/wiki/Yarith_sector;https://starwars.fandom.com/wiki/Lutrillia_system;J-18;371
Star;;Outer Rim;Bajic Sector;;Lybeya system ;Vergesso Asteroids ;436.803;-800.848;;http://starwars.wikia.com/wiki/Vergesso;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Bajic_sector;https://starwars.fandom.com/wiki/Lybeya_system;P-18;464
Star;;Outer Rim;Quiberon Sector;;Lyran system ;Lyran;790.95;-513.617;;http://starwars.wikia.com/wiki/Lyran;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Quiberon_sector;https://starwars.fandom.com/wiki/Lyran_system;S-15;964
Star;;Outer Rim;Corporate Sector;;Lythos system;Lythos Nine;713.223;607.801;;https://starwars.fandom.com/wiki/Lythos_Nine;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Corporate_Sector;https://starwars.fandom.com/wiki/Lythos_system;S-3;532
Star;;Outer Rim;Rseik Sector;;Ma'ar Shaddam system;Ma'ar Shaddam;274.041;-1019.174;;http://starwars.wikia.com/wiki/Ma'ar_Shaddam;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Rseik_sector;https://starwars.fandom.com/wiki/Ma%27ar_Shaddam_system;N-20;338
Nebula;;Outer Rim;Albarrio Sector;;Maelstrom Nebula/The Maelstrom;;-11.257;488.944;;https://starwars.fandom.com/wiki/Maelstrom_Nebula;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Albarrio_sector;;K-5;862
Star;;Outer Rim;Tammuz Sector;Magatesso;Magatesso system/Shola system;Shola;919.13;-421.025;;http://starwars.wikia.com/wiki/Shola;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Tammuz_sector;https://starwars.fandom.com/wiki/Magatesso_system;U-14;963
Star;;Outer Rim;Nilgaard Sector;;Makem system;Makem Te;749.467;447.84;;http://starwars.wikia.com/wiki/Makem_Te;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Nilgaard_sector;https://starwars.fandom.com/wiki/Makem_system;S-5;770
Star;;Outer Rim;Chorlian Sector;;Malachor system;Malachor;720.114;524.503;;http://starwars.wikia.com/wiki/Malachor;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Chorlian_sector;https://starwars.fandom.com/wiki/Malachor_system;S-4;2039
Star;G6 IV;Outer Rim;Shadola Sector;;Maldra system;Maldra IV;932.063;190.414;;https://starwars.fandom.com/wiki/Maldra_IV;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Shadola_sector;https://starwars.fandom.com/wiki/Maldra_system;U-8;893
Star;;Outer Rim;Corporate Sector;;Mall'ordian system;Mall'ordian;693.696;610.988;;http://starwars.wikia.com/wiki/Mall'ordian;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Corporate_Sector;https://starwars.fandom.com/wiki/Mall%27ordian_system;R-3;525
Star;;Outer Rim;Bri'ahl Sector;;Malor-77 system;Lanteeb;-254.738;-749.55;;http://starwars.wikia.com/wiki/Lanteeb;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Bri'ahl_sector;https://starwars.fandom.com/wiki/Malor-77_system;I-17;314
Star;;Outer Rim;Thrasybule Sector;;Malrev system;Malrev IV;433.752;332.386;;http://starwars.wikia.com/wiki/Malrev_IV;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Thrasybule_sector;https://starwars.fandom.com/wiki/Malrev_system;P-6;2110
Star;F9 V;Outer Rim;Mandalore Sector;Mandalore;Mandalore system;Mandalore, Kalevala;363.452;272.211;;http://starwars.wikia.com/wiki/Mandalore, http://starwars.wikia.com/wiki/Kalevala;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Mandalore_sector;https://starwars.fandom.com/wiki/Mandalore_system;O-7;991
Star;;Outer Rim;Gordian Reach;;Mannova system;Mannova;502.313;448.982;;http://starwars.wikia.com/wiki/Mannova;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Gordian_Reach;https://starwars.fandom.com/wiki/Mannova_system;Q-5;602
Star;;Outer Rim;Seitia Sector;;Manpha system;Manpha;-79.675;-1014.271;;http://starwars.wikia.com/wiki/Manpha;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Seitia_sector;https://starwars.fandom.com/wiki/Manpha_system;K-20;322
Star;;Outer Rim;Calamari Sector;;Mantan system;Mantan;911.54;314.202;;http://starwars.wikia.com/wiki/Mantan;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Calamari_sector;https://starwars.fandom.com/wiki/Mantan_system;U-6;868
Star;;Outer Rim;Atrivis Sector;;Mantooine system;Mantooine;55.804;472.665;;http://starwars.wikia.com/wiki/Mantooine;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Atrivis_sector;https://starwars.fandom.com/wiki/Mantooine_system;L-5;838
Star;// White -yellow star;Outer Rim;Varada Sector;Marat Prime;Marat system/Skye system;Skye;-322.397;-992.098;;http://starwars.wikia.com/wiki/Skye;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Varada_sector;https://starwars.fandom.com/wiki/Marat_system;H-19;325
Nebula;;Outer Rim;Meerian Sector;;Marcellus Nebula;;288.964;303.998;;https://starwars.fandom.com/wiki/Marcellus_Nebula;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Meerian_sector;https://starwars.fandom.com/wiki/Dagelin_system;N-6;
Star;;Outer Rim;Meerian Sector;Marcellus;Marcellus system;Dadrus;288.964;303.998;;https://starwars.fandom.com/wiki/Dadrus;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Meerian_sector;https://starwars.fandom.com/wiki/Marcellus_system;N-6;2604
Star;;Outer Rim Territories, Trans-Hydian;Rolion Sector;;Maridun system;Maridun;512.719;355.977;;http://starwars.wikia.com/wiki/Maridun;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Trans-Hydian;http://starwars.wikia.com/wiki/Rolion_sector;https://starwars.fandom.com/wiki/Maridun_system;Q-6;638
Star;;Outer Rim;Atrivis Sector;;Markbee's Star system ;Markbee's Star;83.462;457.848;;http://starwars.wikia.com/wiki/Markbee%27s_Star;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Atrivis_sector;https://starwars.fandom.com/wiki/Markbee's_Star_system;L-5;835
Star;;Outer Rim;Albarrio Sector;;Marmoth system;Marmoth;-62.904;516.179;;http://starwars.wikia.com/wiki/Marmoth;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Albarrio_sector;https://starwars.fandom.com/wiki/Marmoth_system;K-4;856
Star;;Outer Rim;Prefsbelt Sector;;Marquarra system;Marquarra;-149.87;470.407;;http://starwars.wikia.com/wiki/Marquarra;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Prefsbelt_sector;https://starwars.fandom.com/wiki/Marquarra_system;J-5;2001
Star;;Outer Rim;Gordian Reach;;Marrovia system;Marrovia;463.531;424.017;;http://starwars.wikia.com/wiki/Marrovia;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Gordian_Reach;https://starwars.fandom.com/wiki/Marrovia_system;P-5;578
Star;;Outer Rim;Corporate Sector;;Maryo system;Maryo;713.655;596.803;;http://starwars.wikia.com/wiki/Maryo;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Corporate_Sector;https://starwars.fandom.com/wiki/Maryo_system;S-4;569
Star;;Outer Rim;Sujimis Sector;;Maryx Minor system;Maryx Minor;365.885;-957.678;;https://starwars.fandom.com/wiki/Maryx_Minor;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Sujimis_sector;https://starwars.fandom.com/wiki/Maryx_Minor_system;O-19;453
Star;;Outer Rim Territories, Greater Javin;Anoat Sector;;Mataou system;Mataou;-88.722;-861.646;;http://starwars.wikia.com/wiki/Mataou;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Greater_Javin/Legends;https://starwars.fandom.com/wiki/Anoat_sector;https://starwars.fandom.com/wiki/Mataou_system;K-18;416
Star;;Outer Rim;Corporate Sector;;Matra system;Matra VI;745.034;579.08;;https://starwars.fandom.com/wiki/Matra_VI;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Corporate_Sector;https://starwars.fandom.com/wiki/Matra_system;S-4;556
Cluster;;Outer Rim Territories, Maw Nebulae;Kessel sector;;Maw Cluster/The Maw ;;829.763;-9.561;;https://starwars.fandom.com/wiki/The_Maw;http://starwars.wikia.com/wiki/Outer_Rim, https://starwars.fandom.com/wiki/Maw_Nebulae;https://starwars.fandom.com/wiki/Kessel_sector/Legends;;T-10;
Nebula;;Outer Rim;Kessel sector, Calaron sector;;Maw Nebulae ;;829.763;-9.561;;https://starwars.fandom.com/wiki/Maw_Nebulae;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Kessel_sector/Legends, https://starwars.fandom.com/wiki/Calaron_sector;;T-10;
Star;;Outer Rim Territories, Inner Zuma Region;Zuma sector, Moddell sector, Inner Moddell systems;;Maya Kovel system;Maya Kovel;-322.714;-681.705;;http://starwars.wikia.com/wiki/Maya_Kovel;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Inner_Zuma_Region;https://starwars.fandom.com/wiki/Zuma_sector, https://starwars.fandom.com/wiki/Moddell_sector/Legends, https://starwars.fandom.com/wiki/Inner_Moddell_systems;;H-16;304
Star;;Outer Rim;Corporate Sector;;Media system;Media;722.498;590.867;;https://starwars.fandom.com/wiki/Media_(planet);http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Corporate_Sector;https://starwars.fandom.com/wiki/Media_system;S-4;567
Star;;Outer Rim;Cadavine Sector;;Melida/Daan system ;Melida/Daan ;461.503;-766.976;;http://starwars.wikia.com/wiki/Daan;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Cadavine_sector;https://starwars.fandom.com/wiki/Melida/Daan_system;P-17;462
Star;;Outer Rim;Arkanis Sector;;Melnea's World system;Melnea's World;671.887;-682.384;;http://starwars.wikia.com/wiki/Melnea%27s_World;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Arkanis_sector;https://starwars.fandom.com/wiki/Melnea%27s_World_system;R-16;493
Star;;Outer Rim Territories, Greater Javin;Anoat Sector;;Mev system;Mev;-66.915;-883.062;;https://starwars.fandom.com/wiki/Mev_system;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Greater_Javin/Legends;https://starwars.fandom.com/wiki/Anoat_sector;https://starwars.fandom.com/wiki/Mev_system;K-18;403
Star;;Outer Rim Territories, Western Reaches;Greater Javin, Anoat sector;;Mexeluine system;Mexeluine;-89.704;-835.802;;http://starwars.wikia.com/wiki/Mexeluine;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Western_Reaches/Legends;https://starwars.fandom.com/wiki/Greater_Javin/Legends, https://starwars.fandom.com/wiki/Anoat_sector/Legends;https://starwars.fandom.com/wiki/Mexeluine_system;K-18;391
Star;;Outer Rim Territories, Western Reaches;Greater Javin, Anoat sector;;Mijos system;Mijos;-96.64;-834.897;;http://starwars.wikia.com/wiki/Mijos;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Western_Reaches/Legends;https://starwars.fandom.com/wiki/Anoat_sector;https://starwars.fandom.com/wiki/Mijos_system;K-18;408
Star;;Outer Rim;Arkanis Sector;;Mika system;Mika;641.285;-715.267;;http://starwars.wikia.com/wiki/Mika_(asteroid);http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Arkanis_sector;https://starwars.fandom.com/wiki/Mika_system;R-17;509
Star;;Outer Rim;Cassander Sector;;Minashee system;Minashee;-55.303;461.782;;http://starwars.wikia.com/wiki/Minashee;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Cassander_sector;https://starwars.fandom.com/wiki/Minashee_system;K-5;822
Star;;Outer Rim;Calamari Sector;;Minntooine system;Minntooine;897.752;322.128;;http://starwars.wikia.com/wiki/Minntooine;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Calamari_sector;https://starwars.fandom.com/wiki/Minntooine_system;T-6;864
Star;;Outer Rim Territories, Tingel Arm;Illisurevimurasi Sector;;Mirial system;Mirial;544.319;564.956;;http://starwars.wikia.com/wiki/Mirial;https://starwars.fandom.com/wiki/Mirial/Legends;https://starwars.fandom.com/wiki/Illisurevimurasi_sector;https://starwars.fandom.com/wiki/Mirial_system;Q-4;751
Star;;Outer Rim;Gordian Reach;;Mogoshyn system;Mogoshyn;483.704;452.774;;http://starwars.wikia.com/wiki/Mogoshyn;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Gordian_Reach;https://starwars.fandom.com/wiki/Mogoshyn_system;P-5;580
Star;;Outer Rim;Pacanth Reach;;Mokivj system;Mokivj;-404.557;-626.571;;https://starwars.fandom.com/wiki/Mokivj;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Pacanth_Reach;https://starwars.fandom.com/wiki/Mokivj_system;G-16;3580
Star;;Outer Rim;Abrion Sector;;Molavar system;Molavar;732.291;-558.309;;http://starwars.wikia.com/wiki/Molavar;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Abrion_sector;https://starwars.fandom.com/wiki/Molavar_system;S-15;973
Star;;Outer Rim;Calamari Sector;;Mon Calamari system;Mon Calamari;907.208;330.121;;https://starwars.fandom.com/wiki/Mon_Cala;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Calamari_sector;https://starwars.fandom.com/wiki/Mon_Calamari_system;U-6;866
Star;;Outer Rim;Cassander sector, Tadrin subsector;;Monhudle system;Monhudle;-62.924;445.13;;http://starwars.wikia.com/wiki/Monhudle;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Cassander_sector/Legends, https://starwars.fandom.com/wiki/Tadrin_subsector;https://starwars.fandom.com/wiki/Monhudle_system;K-5;818
Star;;Outer Rim;Albarrio Sector;;Morishim system;Morishim;-31.315;489.157;;http://starwars.wikia.com/wiki/Morishim;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Albarrio_sector;https://starwars.fandom.com/wiki/Morishim_system;K-5;860
Star;;Outer Rim;Thanium Sector;;Mossak system;Mossak;679.375;369.918;;http://starwars.wikia.com/wiki/Mossak;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Thanium_sector;https://starwars.fandom.com/wiki/Mossak_system;R-6;802
Star;;Outer Rim Territories, Greater Tion;Keldrath Sector;;Mullan system;Mullan;819.59;352.681;;http://starwars.wikia.com/wiki/Mullan;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Greater_Tion;http://starwars.wikia.com/wiki/Keldrath_sector;https://starwars.fandom.com/wiki/Mullan_system;T-6;784
Star;;Outer Rim;Moddell Sector;;Murk system (assumed);Murk;-340.262;-684.49;;http://starwars.wikia.com/wiki/Murk;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Moddell_sector;;H-16;292
Star;;Outer Rim;Auril Sector;;Murkhana system;Murkhana;732.64;326.715;;http://starwars.wikia.com/wiki/Murkhana;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Auril_sector;https://starwars.fandom.com/wiki/Murkhana_system;S-6;931
Star;K4 V // Orange star;Outer Rim Territories, Western Reaches;Atravis Sector;Priate;Mustafar system;Mustafar;17.856;-984.675;;http://starwars.wikia.com/wiki/Mustafar;https://starwars.fandom.com/wiki/Western_Reaches, https://starwars.fandom.com/wiki/Outer_Rim_Territories;http://starwars.wikia.com/wiki/Atravis_sector;https://starwars.fandom.com/wiki/Mustafar_system;L-19;356
Star;;Outer Rim;Obtrexta Sector;;Muunilinst system;Muunilinst;-80.501;550.31;;http://starwars.wikia.com/wiki/Muunilinst;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Obtrexta_sector;https://starwars.fandom.com/wiki/Muunilinst_system;K-4;677
Star;"""G6 V"" // yellow star";Outer Rim;Albarrio Sector;Malola;Mygeeto system;Mygeeto;-50.923;493.977;;http://starwars.wikia.com/wiki/Mygeeto;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Albarrio_sector;https://starwars.fandom.com/wiki/Mygeeto_system/Legends;K-5;857
Star;;Outer Rim;Kanz Sector;;MZX33291 system;Bimmiel;232.006;561.615;;http://starwars.wikia.com/wiki/Bimmiel;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Kanz_sector;https://starwars.fandom.com/wiki/MZX33291_system;N-4;839
Star;;Outer Rim;Baxel Sector;;Nadiem system;Nadiem;942.03;-183.507;;http://starwars.wikia.com/wiki/Nadiem;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Baxel_sector;https://starwars.fandom.com/wiki/Nadiem_system;U-11;949
Star;;Outer Rim;Kathol sector, Kathol Outback;;Nah'Malis system;Danoor;182.742;-1135.117;;https://starwars.fandom.com/wiki/Danoor;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Kathol_sector, https://starwars.fandom.com/wiki/Kathol_Outback;https://starwars.fandom.com/wiki/Nah%27Malis_system;M-21;2629
Star;;Outer Rim;Rayter Sector;;Najarka system;Najarka;-146.421;-945.234;;http://starwars.wikia.com/wiki/Najarka;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Rayter_sector;https://starwars.fandom.com/wiki/Najarka_system;J-19;323
Star;;Outer Rim;Atrivis Sector;;Nam'ta system;Nam'ta;87.413;467.02;;http://starwars.wikia.com/wiki/Nam'ta;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Atrivis_sector;https://starwars.fandom.com/wiki/Nam%27ta_system;L-5;837
Star;;Outer Rim;Anoat Sector;;Nameless Anoat Sector system 1; ;-67.654;-871.048;; ;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Anoat_sector;;K-18;400
